0.374799,0.13881
0.3748,0.2776
0.444207,0.02638
0.444207,0.05276
0.468499,0.00966
0.4685,0.01933
0.479743,0.00464
0.479744,0.00929
0.485851,0.0026
0.485851,0.0052
